algo, mean_error, std_error, mean_time, std_time
autoPrice30, 0.000000, 0.000000, 0.012157, 0.020516
boston30, 0.000000, 0.000000, 0.003807, 0.004871
diabetes20, 0.000000, 0.000000, 0.149105, 0.099997
strikes30, 0.000000, 0.000000, 0.009249, 0.005754
