algo, mean_error, std_error, mean_time, std_time
house-8H20, 0.022640, 0.012838, 0.738836, 0.633924
house-16H20, 0.024935, 0.010395, 25.015915, 45.112570
kin8nm30, 0.033096, 0.012011, 124.789770, 38.641322
