algo, mean_error, std_error, mean_time, std_time
house-8H20, 0.028914, 0.016315, 26.342292, 31.020186
house-16H20, 0.023727, 0.015325, 19.340588, 44.132343
kin8nm30, 0.020119, 0.012703, 36.707135, 39.664431
