algo, mean_error, std_error, mean_time, std_time
boston100, 0.000000, 0.000000, 0.642069, 0.723554
diabetes50, 0.000000, 0.000000, 24.908239, 16.309070
strikes100, 0.000000, 0.000000, 0.139598, 0.153666
